"corpus","ukwac"
"subcorpus","-"
"concordance size","101823"
"query","Query:[lc=""during"" | lemma_lc=""during""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"rss.org.uk","affect women."," During","  pregnancy"
"rss.org.uk","a woman absent"," during","  pregnancy  for"
"camden.gov.uk","Thursday"," during","  vacations  ) to"
"urbanforum.org.uk","itself off"," during","  gaming  and"
"whitedragon.org.uk","of events."," During","  times  when the"
"churchinwales.org.uk","Thursday"," during","  vacations  ) to"
"willanpublishing.co.uk","the open sky"," during","  rain  or snow."
"strath.ac.uk","in life and"," during","  actions  , and"
"britishdruidorder.co.uk","Thursday"," during","  vacations  ) to"
"users.netmatters.co.uk","of e-mails"," during","  internet"
"woodbridgeproductions.co.uk","Thursday"," during","  vacations  ) to"
"publications.oxfam.org.uk","her own fish"," during","  incubation  ."
"tuc.org.uk","be in a city or"," during","  rush  hour."
"tuc.org.uk","the front door"," during","  work  hours,"
"cambs.police.uk","Express"," during","  school"
"italian.classic-literature.co.uk","not be used"," during","  pregnancy  or"
"birminghamfoe.org.uk","of Places"," During","  confirmation"
"spa.ex.ac.uk","the cattery,"," during","  travel  and"
"spa.ex.ac.uk","moms."," During","  recovery  from"
"spa.ex.ac.uk","the cattery,"," during","  travel  and"
"spa.ex.ac.uk","moms."," During","  recovery  from"
"stewardsschool.co.uk","stability"," during","  culture  ."
"association-of-noise-consultants.co.uk","","during","  pregnancy  or"
"association-of-noise-consultants.co.uk","sensitised"," during","  pregnancy  ."
"psnc.org.uk","census users"," during","  visits  to the"
"tonearm.co.uk","Thursday"," during","  vacations  ) to"
"bytestart.co.uk",". D-3."," During","  manufacture  ,"
"bytestart.co.uk","is lost"," during","  operation  and"
"cs.le.ac.uk","future plans."," During","  Orientation"
"cs.le.ac.uk","Aid Meals"," During","  Orientation"
"exporteastofengland.org.uk","the boot!"," During","  Saturdays"
"cedr.co.uk","the food"," during","  transport  and"
"martialedge.co.uk","are ignored"," during","  split  ."
"wwwolf.co.uk","Thursday"," during","  vacations  ) to"
"talyllyn.co.uk",". They were hit"," during","  guerrilla"
"cheltenham.gov.uk","Thursday"," during","  vacations  ) to"
"greenbuildingstore.co.uk","supplied"," during",""
"kore.co.uk","with bacteria"," during","  slaughter  and"
"fylde.demon.co.uk",". At set points"," during","  exploration  ,"
"fylde.demon.co.uk","sections"," during","  travel  from"
"glos.ac.uk","for England"," during","  summer  tour in"
"skiptonweb.co.uk","events"," during",""
"skiptonweb.co.uk","for transfer"," during","  conjugation  ("
"orcadian.co.uk","Civil Service"," during","  evidence  to"
"orcadian.co.uk","loss of time"," during","  half-terms  ."
"jedisparadise.co.uk","and Tuesday"," during","  term-time  )"
"jedisparadise.co.uk","Thursday"," during","  vacations  ) to"
"family-ancestry.co.uk","services"," during","  assessment  ("
"sofeminine.co.uk","option to ld"," during","  compilation  ,"
"sudokuz.co.uk","Thursday"," during","  vacations  ) to"
"btp.police.uk","2003 - Rights"," during","  pregnancy  -"
"btp.police.uk","1996. Rights"," during","  pregnancy"
"btp.police.uk","and benefits"," during","  maternity"
"spaced-out.org.uk","page FOI scoop"," during","  work"
