"corpus","ukwac"
"subcorpus","-"
"concordance size","47038"
"query","Query:[lc=""makes"" | lemma_lc=""makes""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"spacecentre.co.uk","and artist"," makes","  comics"
"f1comp.co.uk","famous laugh"," makes","  people  want to"
"oxford-chiltern-bus-page.co.uk","on it, that it"," makes","  promises  ,"
"epilepsy.org.uk",". That ''s why it"," makes","  sense  to get a"
"exeter.ac.uk","flavour"," makes","  conversation"
"littman.co.uk","rate. This"," makes","  trackers  some"
"themacallan.co.uk","all (almost)"," makes","  sense  . Top"
"teachingcitizenship.org.uk","that ''s what"," makes","  TheSite  . org"
"ascl.org.uk","that"," makes","  PawSense"
"homedad.org.uk","The programme"," makes","  use  of a wide"
"fanzone.co.uk","watching it (","makes","  sense  ) - Only"
"drugs.gov.uk","the sky. This"," makes","  photography"
"sainsburysbank.co.uk","everyone"," makes","  mistakes  and"
"gradsoc.jesus.cam.ac.uk","application"," makes","  survival"
"fitz.cam.ac.uk","and more. He"," makes","  flesh  crawl."
"wolseyartgallery.org.uk","in a way that"," makes","  sense  to"
"jardmail.co.uk","face. So, it"," makes","  sense  that"
"stone.newton.cam.ac.uk","scenarios and"," makes",""
"asab.icapb.ed.ac.uk","ignores or"," makes","  light  of all"
"rss.org.uk","magazines and"," makes",""
"cre.gov.uk",". But it hardly"," makes","  sense  to"
"cre.gov.uk",". It hardly"," makes","  sense  to"
"voice-online.co.uk","disc. It"," makes","  sense  of the"
"networkdvd.co.uk","surprises: it"," makes","  something"
"prochoiceforum.org.uk","herself. She"," makes","  contact  with"
"christie.man.ac.uk","and how s/ he"," makes","  sense  of"
"ids.ac.uk","rights, only"," makes","  violations  a"
"business.heacademy.ac.uk","bugs you, it"," makes","  sense  to"
"languagesabroad.co.uk","of education,"," makes","  nonsense  of"
"perse.co.uk","It only"," makes","  sense  . You"
"richmondreview.co.uk","this epithet"," makes","  sense  to an"
"fie.org.uk","studies"," makes","  mouse  models"
"gardenorganic.org.uk","sausage. Yep,"," makes","  sense  . Posted"
"bsacforum.co.uk","animals;"," makes","  criminals  of"
"mountaineering-scotland.org.uk","message still"," makes","  sense  when the"
"prochoiceforum.org.uk",""" detector"," makes","  use  of a colour"
"motoring.independent.co.uk","! So this week"," makes","  sense  to start"
"advaita.org.uk",", 1)coz it"," makes","  things  fun,"
"crusaders.org.uk","does: it"," makes","  use  of the"
"fylde.demon.co.uk","a company that"," makes","  money  by"
"aslan.demon.co.uk","writing, that"," makes","  people  want to"
"ukstt.org.uk",", if that"," makes","  sense  . But,"
"uncommon-knowledge.co.uk","layer"," makes","  sense  . It is"
"theweddingnetwork.co.uk",". History also"," makes","  note  of the"
"sd-commission.org.uk","Act 1985 and"," makes","  provision  for"
"eco.co.uk","by doing so she"," makes","  thousands  of"
"indigogroup.co.uk","3D animations"," makes","  use  of the"
"terramedia.co.uk",". Chewing it"," makes","  people  feel"
"getahead.ltd.uk","quote readily"," makes","  sense  . Given"
"webtag.org.uk","the world,"," makes","  sense  of it and"
"komplett.co.uk","else"," makes","  crap  paella"
"jamescowper.co.uk","This resource"," makes","  use  of"
"churchhouseconf.co.uk","which Duncan"," makes",""
"microscopy-uk.org.uk","riff, if that"," makes","  sense  ."
"prochoiceforum.org.uk","MP (left)"," makes",""
"nic.uk",". ? It"," makes","  sense  to go to"
"activistnetwork.org.uk","format, which"," makes","  printing  easy"
"sundog.clara.co.uk","be coherent (","makes","  sense  ) be"
"rousette.org.uk","Linux but also"," makes","  conversion  to"
"ridley.cam.ac.uk",". The article"," makes",""
"paperworkscardcraft.co.uk",", which"," makes","  proposals  for"
"poetrymagazines.org.uk","''s because it"," makes","  money  . That ''s"
"nurse-prescriber.co.uk",". So it only"," makes","  sense  for the"
"nwsgc.ac.uk","here that"," makes","  sense  is that"
"students.bath.ac.uk","terms;"," makes",""
"students.bath.ac.uk","promoted and"," makes",""
"bcs-mt.org.uk","that"," makes","  cartels"
"mgcars.org.uk",". It also"," makes",""
"nwsgc.ac.uk","days. It"," makes","  provision  for"
"theatremuseum.org.uk","cannabis"," makes","  people  relax."
"legendarydartmoor.co.uk","it, which"," makes","  programming"
"legendarydartmoor.co.uk","class, which"," makes","  programming"
"mandp.co.uk","pieces that"," makes","  animation"
"careers.ed.ac.uk","are what"," makes",""
"blog.outofthebedroom.co.uk","care 7: NICE?"," makes",""
"uncaged.co.uk","that Pluto"," makes","  conjunctions"
"rcpch.ac.uk","anyway - so it"," makes","  sense  to get"
"the-philosopher.co.uk","work into what"," makes","  cancer  cells"
"the-philosopher.co.uk","company that"," makes","  erlotinib"
"birdfinders.co.uk",", which"," makes",""
"consensusmediation.co.uk","the title as it"," makes","  sense  to do."
"consensusmediation.co.uk","unless it"," makes","  sense  to keep"
"consensusmediation.co.uk","title as it"," makes","  sense  to do."
"vam.ac.uk",", London. Lee"," makes","  paintings  of"
"show.scot.nhs.uk",". "" "" Everybody"," makes","  mistakes  , Mr."
"oxford-chiltern-bus-page.co.uk",". E-Learning,"," makes","  use  of"
"terramedia.co.uk",". On the way, he"," makes","  discoveries"
"publicfinance.co.uk","dictum, it"," makes","  sense  that the"
"deeden.co.uk","company that"," makes","  technology"
"sohp.soton.ac.uk",". Childbirth"," makes","  women  more"
"boschautoparts.co.uk","year. York"," makes","  progress  with"
"blog.natbat.co.uk","of carb which"," makes","  Amals  the"
"thamesweb.co.uk","that the brain"," makes","  decisions  in"
"niassembly.gov.uk","out that it"," makes","  sense  to pay"
"lhc.org.uk","every day! It"," makes","  sense  . Of"
"cheshirefire.co.uk","with paper. M"," makes","  bread  . D has"
"languagesabroad.co.uk","which"," makes","  reference  to"
"ex-canaries.co.uk",", and so"," makes","  sense  of"
"udsu.co.uk","white paper"," makes","  attempts  to"
"gerald-massey.org.uk","feature"," makes","  storage  in the"
"blog.outofthebedroom.co.uk","to what really"," makes","  sense  and"
"ridley.cam.ac.uk","every stage it"," makes","  life  easier"
"ridley.cam.ac.uk","industry. It"," makes","  games  one hell"
"e-learningcentre.co.uk","why he"," makes","  music  . His"
"e-learningcentre.co.uk","time, why he"," makes","  music  . "" I make"
"cer.org.uk",", which"," makes","  information"
"hadas.org.uk","Cannabis"," makes","  reflexes"
"wrap.org.uk",". This just"," makes","  dessert  seem"
"scholarships.ed.ac.uk",": Bartlett"," makes","  way  for Jay"
"healthscience.swansea.ac.uk","just as the sun"," makes","  things"
"theatreguidelondon.co.uk",", but"," makes",""
"theatreguidelondon.co.uk",". AA1000S"," makes","  reference  to,"
"networkdvd.co.uk",". This is what"," makes","  cities  and"
"cre.gov.uk","Own Body. This"," makes","  sense  when we"
"cre.gov.uk","perception,"," makes","  perception"
"cre.gov.uk","to a world that"," makes","  sense  to"
"greenbuildingstore.co.uk",". Each chapter"," makes","  reference  to"
"pers-www.wlv.ac.uk",". So it only"," makes","  sense  for the"
"exeter.gov.uk","... "" He again"," makes","  reference  to"
"whitedragon.org.uk","printed guide"," makes","  sense  . click"
"www2.sas.ac.uk","spice which"," makes","  everything"
"dft.gov.uk",". It"," makes","  parties  , pubs"
"udsu.co.uk",", which"," makes","  lingerie  and"
"niace.org.uk","'' entities"," makes","  sense  because"
"channelregister.co.uk","children;"," makes","  policy"
"kenyabirds.org.uk","challenge It"," makes","  sense  to"
"payaway.co.uk",""" ontic ""? i. e."," makes","  reference  ,"
"payaway.co.uk","of style)"," makes","  assessment"
"ncadc.org.uk","top HONDA just"," makes","  motorbikes"
"savoy.abel.co.uk","basis that "" it"," makes","  sense  , it"
"ability.org.uk","domino set"," makes","  things  more"
"udsu.co.uk","where it"," makes","  sense  ."
"udsu.co.uk","changes. This"," makes","  diff  slower ("
"udsu.co.uk","changes. This"," makes","  diff  slower ("
"malehealth.co.uk","system: this"," makes","  monitoring  of"
"churchhouseconf.co.uk","diet, to me it"," makes","  sense  to feed"
"niace.org.uk","part of what"," makes","  NETFUTURE"
"niace.org.uk",""", which"," makes","  use  of"
"middle-ages.org.uk",". But it"," makes","  sense  to ask"
"middle-ages.org.uk",". It"," makes","  sense  to ask"
"giveusahome.co.uk","a virtuoso who"," makes","  light  of that"
"people.ex.ac.uk","in which the NT"," makes","  use  of the OT."
"sscs.bham.ac.uk","the new route"," makes","  bmi  the"
"ccruni.gov.uk","»Organic diet"," makes","  rats"
"talyllyn.co.uk","layout"," makes","  life"
"drugscope.org.uk","life? It"," makes","  man  , does it"
"mystical-www.co.uk","that"," makes","  formula"
"soup.co.uk","Act 1967"," makes","  abortions"
"soup.co.uk","legal hoops it"," makes","  women  and"
"allaboutgames.co.uk","why blending"," makes","  sense  . But"
"allaboutgames.co.uk","training"," makes","  training"
"birdinghawaii.co.uk",","," makes","  cheese  with"
"birdinghawaii.co.uk","'' is what"," makes","  people  smile"
"birdinghawaii.co.uk","selection"," makes","  fondue"
"chem.leeds.ac.uk","of the bevel"," makes","  contact  with"
"alt.ac.uk","or phrase that"," makes","  sense  to you ("
"squashsite.co.uk","Anything that"," makes","  morality"
"pressbox.co.uk",", it probably"," makes","  sense  to"
"redcross.org.uk","world. Now he"," makes","  use  of that"
"canterbury.ac.uk","and tonsils"," makes","  beef  safe to"
"content.localgov.monster.co.uk","explain what"," makes","  someone  funny"
"epilepsy.org.uk","Mark ''s; it"," makes","  sense  to see"
"birminghamfoe.org.uk","in-house"," makes","  Strategies  a"
"learningtechnologies.co.uk","''s reasoning"," makes","  sense  , but"
"activityvillage.co.uk",""" just"," makes","  stuff  up. > > > I"
"blog.outofthebedroom.co.uk","extent that it"," makes","  sense  to speak"
"the-philosopher.co.uk","figures which"," makes","  planning  and"
"admissions.ox.ac.uk",""" - that"," makes","  people  slow"
"age-net.co.uk","on what"," makes","  people  happy,"
"jedisparadise.co.uk","infection It"," makes","  sense  that"
"jedisparadise.co.uk","bacteria and"," makes","  disease  more"
"tqc.co.uk",". The Assembly"," makes","  provisions  in"
"britishhighcommission.gov.uk","in-house"," makes","  Strategies  a"
"trichotillomania.co.uk","; however, it"," makes","  sense  for all"
"twofold.co.uk","Ireland,"," makes","  wood  pellets"
"turkeyrealestate.co.uk","It only"," makes","  sense  . You"
"clwww.essex.ac.uk","? she says. ? It"," makes","  everything"
"clwww.essex.ac.uk","stresses. ? It"," makes","  everyone"
"prm.ox.ac.uk","steroid and"," makes",""
"contours.co.uk","sword that"," makes","  bubbles  - what"
"farm.org.uk","mean that it"," makes","  sense  to start"
"liverpoolwomenshospital.nhs.uk","colouring"," makes","  part  of the"
"gardenadvice.co.uk","I found out, it"," makes","  migration  to"
"blog.natbat.co.uk","for years)"," makes","  cyberspace"
"blog.natbat.co.uk","? Because it"," makes","  noise  . It"
"gerald-massey.org.uk","region, and"," makes",""
"cma.soton.ac.uk","gone and"," makes","  room  in my"
"cs.bris.ac.uk",", a medium that"," makes","  exchange  even"
"nasuwt.org.uk","rooms that"," makes","  colleges  so"
"shop.babyworld.co.uk","that the NWC"," makes","  sense  ."
"gro-scotland.gov.uk","X70 Heathrow"," makes","  time  up the"
"naldic.org.uk","me of and it"," makes","  sense  of the"
"emediadirect.co.uk","bombing"," makes","  aircrew  safe;"
"emco.co.uk","the Task Force"," makes",""
"emco.co.uk","as specified"," makes","  sense  within"
"activityvillage.co.uk","through time"," makes",""
"theatre-wales.co.uk","this attitude"," makes","  sense  due to"
"shaneglobal.co.uk","..."," makes","  things  easier"
"budgerigars.co.uk","no end. This"," makes","  everything"
"acoustics.salford.ac.uk","once said. "" He"," makes","  clothes  that"
"ukbap.org.uk","the ground and"," makes","  decisions"
"caa.co.uk","1 (which"," makes","  provision"
"exhilaration.co.uk","This demo test"," makes","  use  of avatar"
"epilepsy.org.uk","in which it"," makes","  sense  to have >"
"stevepsharpe.co.uk","Stagecoach"," makes","  changes  to its"
"orthodoxengland.btinternet.co.uk","''s position,"," makes",""
"dft.gov.uk",". Fennell also"," makes","  jewellery  for"
"independentliving.co.uk",", only"," makes","  sense  as an"
"railart.co.uk","and Sam Hammam"," makes","  money  because"
"eagle19.freeserve.co.uk","that"," makes","  link-ups"
"liverweb.org.uk","is what"," makes","  Science  an"
"brucesfingers.co.uk","through, and"," makes","  everything"
"cofepow.org.uk","called. This"," makes","  sense  because"
"cofepow.org.uk","), it"," makes","  sense  that to"
"eastman.ucl.ac.uk","that he rarely"," makes","  eye  contact"
"caa.co.uk","do, it only"," makes","  sense  to offer"
"windowsproject.demon.co.uk","the Library,"," makes","  datasets"
"new-agri.co.uk",". Ah, it all"," makes","  sense  now."
"andypreece.co.uk","on how Labour"," makes","  policy  The"
"greenbelt.org.uk","and humble"," makes",""
"carnegiegreenaway.org.uk","interviewee"," makes","  comments"
"exporteastofengland.org.uk","this question"," makes","  sense  -- is not"
"imperialopera.org.uk","Sodap"," makes","  holiday  life"
"imperialopera.org.uk","pleasure Emva"," makes","  life  richer"
"adfam-parents.org.uk","Natura Rerum"," makes","  reference  to a"
"durhamcathedral.co.uk","the Library,"," makes","  datasets"
"scope.nottingham.ac.uk","examples, and"," makes","  life  much"
"autumnidealhomeshow.co.uk","profitable"," makes","  sense  ."
"autumnidealhomeshow.co.uk","make a living"," makes","  sense  . The"
"wolseyartgallery.org.uk","in one verse he"," makes","  reference  to â"
"dancing-times.co.uk","much drive and"," makes","  people"
"birdinghawaii.co.uk","to do work that"," makes","  change  happen"
"archive.official-documents.co.uk",","," makes","  cheese  with"
"archive.official-documents.co.uk","'' is what"," makes","  people  smile"
"naturalpetcare.co.uk","What is it that"," makes","  someone  a"
"gwydir.demon.co.uk",". So it only"," makes","  sense  for the"
"platform-end.co.uk",", but it"," makes","  sense  to get"
"buchanie.co.uk","in it. [ JH ]"," Makes","  sense  . [ WH ] So"
"buchanie.co.uk","or speaker"," makes","  use  of"
"theatremuseum.org.uk","and"," makes","  people  feel"
"theatremuseum.org.uk","Caffeine also"," makes","  people"
"bc.bangor.ac.uk",","," makes","  pension"
"ascl.org.uk","craftily"," makes","  use  of a"
"ascl.org.uk","craftily"," makes","  use  of a"
"phoenixs.co.uk","allies. He"," makes","  contact  with"
"aspirations.english.cam.ac.uk","search"," makes","  sense  , it ''s"
"victorianartinbritain.co.uk","registered; ·"," makes","  information"
"newburytheatre.co.uk","that"," makes","  sense  only in"
"teaching-abroad.co.uk","ACCESS and so"," makes","  manipulation"
"atomicdesign.co.uk","This document"," makes","  proposals  on:"
"archaeology.co.uk","by descent"," makes",""
"portcities.org.uk","at hand. Paul"," makes","  use  of the"
"fiso.co.uk","this protein"," makes","  people  more"
"sovereignty.org.uk","choice, and"," makes","  lots  of"
"geekz.co.uk","think that it"," makes","  economics"
"aberdeencity.gov.uk","Russian, this"," makes","  ense  , the"
"ias.org.uk","","makes","  women  aware"
"mandrake.demon.co.uk","the cross that"," makes","  forgiveness"
"mandrake.demon.co.uk",", after all,"," makes","  observations"
"teachingenglish.org.uk","mission which"," makes","  sense  and with"
"lang.ltsn.ac.uk","competition"," makes","  members  of the"
"huddersfield1.co.uk","of work."," Makes","  project  and"
"princes-trust.org.uk","down. This"," makes","  bones  bigger"
"gleeson0.demon.co.uk","them in but"," makes","  life  so much"
"persephonebooks.co.uk","Simply It"," makes","  phone  calls"
"assemblage.group.shef.ac.uk","hand"," makes","  letters  that"
"education.leeds.ac.uk","putting back."," Makes","  sense  really!"
"tqc.co.uk","inventor"," makes","  water  from"
"lancs.ac.uk","environment"," makes","  things"
"abdn.ac.uk",". HALMA Halma"," makes","  fire  and smoke"
"abdn.ac.uk","years, and now"," makes","  components"
